"issue_id","repo_name","issue_title","issue_body","labels","language","difficulty","topics","is_open","created_at","comments_count"
"555","sqlalchemy-migrations","Fix column type mismatch in migration","The migration defines the column as String but the DB expects Text. Update the column type in versions/006_.py to Text.","bug","Python","intermediate","database","False","2024-02-28","11"
"556","vue-state-manager","Add getter for computed user data","The user data is accessed directly in components. Create a getter in the store that returns the filtered user list.","enhancement","JavaScript","beginner","frontend","True","2024-03-22","4"
"557","celery-task-queue","Add retry delay configuration","The retry delay is hardcoded. Add a CELERY_RETRY_DELAY setting in celeryconfig.py and use it in the task retry call.","enhancement","Python","intermediate","automation","True","2024-04-10","6"
"558","node-cli-tool","Fix argument parsing for flags","The CLI fails when multiple flags are passed. Update the argument parser in bin/cli.js to handle multiple boolean flags correctly.","bug","JavaScript","intermediate","cli","True","2024-05-15","7"
"559","pandas-data-cleaner","Add function to drop duplicate rows","Implement a drop_duplicates wrapper in cleaner.py that calls the pandas method with subset parameter.","good first issue","Python","beginner","devtools","True","2024-06-20","1"
"560","typescipt-eslint-rules","Add fixer for auto-correction","The rule reports errors but does not fix them. Implement the fixer function in src/rule.ts to automatically rename the variable.","enhancement","TypeScript","intermediate","devtools","True","2024-07-05","9"
"561","aiohttp-proxy","Handle 503 errors from upstream","The proxy returns 500 when upstream is unavailable. Update the error handler in middleware.py to return 503 if the upstream status is 503.","bug","Python","intermediate","web","True","2024-08-18","5"
"562","react-component-lib","Add storybook story for Button states","There is no story for the disabled state. Add a new story in Button.stories.js that renders the Button with disabled prop.","documentation","JavaScript","beginner","frontend","True","2024-09-30","3"
"563","numpy-extensions","Fix division by zero warning","The normalization function triggers a warning when sum is zero. Add a check to return zeros if the denominator is zero in linalg.py.","bug","Python","intermediate","devtools","True","2024-10-22","8"
"564","express-middleware-auth","Update JWT library to latest version","The jsonwebtoken library is outdated. Upgrade the package and update the sign/verify calls in auth.service.js to match new API.","enhancement","JavaScript","intermediate","api","True","2024-11-12","6"
"565","vite-plugin-utils","Add watch mode for development","The plugin does not rebuild on file changes. Implement the handleHotUpdate hook in src/plugin.ts to trigger rebuilds.","enhancement","TypeScript","intermediate","devtools","True","2024-12-05","4"
"566","django-auth-utils","Fix email case sensitivity in lookup","User login fails if email case differs. Update the query in views.py to use email__iexact for case-insensitive lookup.","bug","Python","intermediate","web","False","2023-06-28","10"
"567","nextjs-blog-starter","Add RSS feed for blog posts","Generate an RSS feed at /feed.xml. Create a pages/api/feed.ts route that maps posts to RSS XML format.","enhancement","JavaScript","intermediate","web","True","2023-07-22","7"
"568","pydantic-settings","Support list type environment variables","The ALLOWED_HOSTS field should be a list. Use the parse_env_var method to split the comma-separated string into a list.","enhancement","Python","beginner","api","True","2023-08-15","2"
"569","angular-directive-pack","Fix AOT compilation error in library","The library fails AOT compilation due to metadata. Update the ng-package.json to include the correct entry file path.","bug","TypeScript","intermediate","devtools","True","2023-09-08","5"
"570","flask-rest-service","Add CORS support for frontend domain","The API rejects requests from the frontend. Add flask-cors extension to app.py and configure the origins allowed.","good first issue","Python","beginner","web","True","2023-10-01","3"
