issue_id,repo_name,issue_title,issue_body,labels,language,difficulty,topics,is_open,created_at,comments_count,combined_text,combined_text_clean,difficulty_score
212,rust-yaml-parser,Support multiline strings,The parser doesn't handle YAML multiline strings with | or >. Add support.,"bug, good first issue",Rust,beginner,devtools,True,2024-01-24,5,"Support multiline strings The parser doesn't handle YAML multiline strings with | or >. Add support. bug, good first issue Rust devtools",support multilin string parser handl yaml multilin string add support bug good first issu rust devtool,1
213,mockito-demo,Add unit tests with mocks,The service layer has no tests. Use Mockito to mock repository and test business logic.,"help wanted, beginner friendly",Java,beginner,testing,True,2024-02-07,8,"Add unit tests with mocks The service layer has no tests. Use Mockito to mock repository and test business logic. help wanted, beginner friendly Java testing",add unit test mock servic layer test use mockito mock repositori test busi logic help want beginn friendli java test,1
215,cpp-crypto,Add constant-time comparison,The string comparison for passwords is vulnerable to timing attacks. Implement constant-time compare.,"good first issue, security",C++,beginner,security,True,2024-04-28,11,"Add constant-time comparison The string comparison for passwords is vulnerable to timing attacks. Implement constant-time compare. good first issue, security C++ security",add constant time comparison string comparison password vulner time attack implement constant time compar good first issu secur c secur,1
217,rust-unicode,Add normalization for user input,User input can have different Unicode forms. Normalize to NFC before processing.,"good first issue, beginner friendly",Rust,beginner,security,True,2024-01-13,2,"Add normalization for user input User input can have different Unicode forms. Normalize to NFC before processing. good first issue, beginner friendly Rust security",add normal user input user input differ unicod form normal nfc process good first issu beginn friendli rust secur,1
218,jdbc-template,Use try-with-resources for connections,Some database operations don't close connections properly. Refactor to use try-with-resources.,"bug, good first issue",Java,beginner,database,True,2024-03-31,4,"Use try-with-resources for connections Some database operations don't close connections properly. Refactor to use try-with-resources. bug, good first issue Java database",use tri resourc connect databas oper close connect properli refactor use tri resourc bug good first issu java databas,1
219,ruby-rack-app,Add Rack middleware for logging,The app doesn't log requests. Create a simple middleware to log method and path.,"good first issue, beginner friendly",Ruby,beginner,api,True,2024-02-26,0,"Add Rack middleware for logging The app doesn't log requests. Create a simple middleware to log method and path. good first issue, beginner friendly Ruby api",add rack middlewar log app log request creat simpl middlewar log method path good first issu beginn friendli rubi api,1
220,cpp-multithreading,Fix data race in counter,Multiple threads increment without synchronization. Add atomic operation or mutex.,"bug, help wanted",C++,beginner,automation,True,2024-04-17,10,"Fix data race in counter Multiple threads increment without synchronization. Add atomic operation or mutex. bug, help wanted C++ automation",fix data race counter multipl thread increment without synchron add atom oper mutex bug help want c autom,1
221,go-cache,Add TTL support,Items stay in cache forever. Add time-to-live with background cleanup goroutine.,"good first issue, beginner friendly",Go,beginner,database,True,2024-01-20,6,"Add TTL support Items stay in cache forever. Add time-to-live with background cleanup goroutine. good first issue, beginner friendly Go database",add ttl support item stay cach forev add time live background cleanup goroutin good first issu beginn friendli go databas,1
222,rust-grep-tool,Add recursive search option,The tool only searches current directory. Add -r flag to search recursively.,"help wanted, beginner friendly",Rust,beginner,cli,True,2024-03-09,2,"Add recursive search option The tool only searches current directory. Add -r flag to search recursively. help wanted, beginner friendly Rust cli",add recurs search option tool search current directori add r flag search recurs help want beginn friendli rust cli,1
223,servlet-api,Add character encoding filter,Requests with UTF-8 characters are garbled. Add filter to set request/response encoding.,"good first issue, beginner friendly",Java,beginner,api,True,2024-04-02,1,"Add character encoding filter Requests with UTF-8 characters are garbled. Add filter to set request/response encoding. good first issue, beginner friendly Java api",add charact encod filter request utf 8 charact garbl add filter set request respons encod good first issu beginn friendli java api,1
224,ruby-thread-pool,Add graceful shutdown,The pool doesn't wait for tasks to finish on shutdown. Implement graceful termination.,"help wanted, beginner friendly",Ruby,beginner,automation,True,2024-02-15,4,"Add graceful shutdown The pool doesn't wait for tasks to finish on shutdown. Implement graceful termination. help wanted, beginner friendly Ruby automation",add grace shutdown pool wait task finish shutdown implement grace termin help want beginn friendli rubi autom,1
225,cpp-cmake,Set C++ standard to C++17 in CMakeLists,The project doesn't specify C++ standard. Add set(CMAKE_CXX_STANDARD 17).,"good first issue, easy",C++,beginner,devtools,True,2024-03-23,0,"Set C++ standard to C++17 in CMakeLists The project doesn't specify C++ standard. Add set(CMAKE_CXX_STANDARD 17). good first issue, easy C++ devtools",set c standard c 17 cmakelist project specifi c standard add set cmake cxx standard 17 good first issu easi c devtool,1
